#TYPE System.Diagnostics.Eventing.Reader.EventLogRecord,,,,,,,,,,,,,,,,,,,,,,,,,,
Message,Id,Version,Qualifiers,Level,Task,Opcode,Keywords,RecordId,ProviderName,ProviderId,LogName,ProcessId,ThreadId,MachineName,UserId,TimeCreated,ActivityId,RelatedActivityId,ContainerLog,MatchedQueryIds,Bookmark,LevelDisplayName,OpcodeDisplayName,TaskDisplayName,KeywordsDisplayNames,Properties
Failure to instantiate storage folder C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache for package Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe with Error Code: -2147024809,13,0,,2,0,0,-9.22E+18,3443,Microsoft-Windows-AppModel-State,bff15e13-81bf-45ee-8b16-7cfead00da86,Application,5712,3840,DESKTOP-8OGP4P6,S-1-5-21-110707328-881830710-1281915939-1001,2/23/21 17:49,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Failure to instantiate storage folder C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache for package Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe with Error Code: -2147024809,13,0,,2,0,0,-9.22E+18,3442,Microsoft-Windows-AppModel-State,bff15e13-81bf-45ee-8b16-7cfead00da86,Application,4684,5672,DESKTOP-8OGP4P6,S-1-5-21-110707328-881830710-1281915939-1001,2/23/21 17:42,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Failure to instantiate storage folder C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache for package Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe with Error Code: -2147024809,13,0,,2,0,0,-9.22E+18,3441,Microsoft-Windows-AppModel-State,bff15e13-81bf-45ee-8b16-7cfead00da86,Application,4312,6288,DESKTOP-8OGP4P6,S-1-5-21-110707328-881830710-1281915939-1001,2/23/21 17:21,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Failure to instantiate storage folder C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache for package Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe with Error Code: -2147024809,13,0,,2,0,0,-9.22E+18,3440,Microsoft-Windows-AppModel-State,bff15e13-81bf-45ee-8b16-7cfead00da86,Application,5820,8624,DESKTOP-8OGP4P6,S-1-5-21-110707328-881830710-1281915939-1001,2/23/21 17:11,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Failure to instantiate storage folder C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache for package Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe with Error Code: -2147024809,13,0,,2,0,0,-9.22E+18,3439,Microsoft-Windows-AppModel-State,bff15e13-81bf-45ee-8b16-7cfead00da86,Application,3520,1632,DESKTOP-8OGP4P6,S-1-5-21-110707328-881830710-1281915939-1001,2/23/21 16:55,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Creator Subject:  Security ID:    Logon ID:  0x4bf  Target Subject:    Account Name:  rsmith   New Process Name: C:\Sales\forecast.exe   Process Command Line: C:\Windows\System32\cmd.exe c:\users\bwilliams\taskkill.exe,4688,,0,4,0,,3.60E+16,3438,gupdate,,Application,,,DESKTOP-8OGP4P6,,2/23/21 16:44,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,,,,,System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Failure to instantiate storage folder C:\Users\mcguertyj\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalCache for package Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe with Error Code: -2147024809,13,0,,2,0,0,-9.22E+18,3437,Microsoft-Windows-AppModel-State,bff15e13-81bf-45ee-8b16-7cfead00da86,Application,7700,4792,DESKTOP-8OGP4P6,S-1-5-21-110707328-881830710-1281915939-1001,2/23/21 16:41,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Error,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Service stopped.,0,,0,4,0,,3.60E+16,3436,edgeupdate,,Application,,,DESKTOP-8OGP4P6,,2/23/21 16:17,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Successfully scheduled Software Protection service for re-start at 2121-01-31T00:01:59Z. Reason: RulesEngine.,16384,0,16384,4,0,0,3.60E+16,3435,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/23/21 16:01,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,3434,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/23/21 16:01,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Successfully scheduled Software Protection service for re-start at 2121-01-30T23:59:04Z. Reason: RulesEngine.,16384,0,16384,4,0,0,3.60E+16,3433,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/23/21 15:59,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.,15,,0,4,0,,3.60E+16,3432,SecurityCenter,,Application,,,DESKTOP-8OGP4P6,,2/23/21 15:58,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,3431,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 20:38,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Successfully scheduled Software Protection service for re-start at 2121-01-30T04:31:12Z. Reason: RulesEngine.,16384,0,16384,4,0,0,3.60E+16,3430,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 20:31,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:  Security ID:  hacker Account Name:  hacker  Account Domain:  WIN-R9H529RIO4Y  Logon ID:  0x4b842  Privileges: SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege,4672,0,49152,4,0,0,3.60E+16,3429,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 20:30,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:  Security ID:  LocalSystem Account Name:  LocalSystem  Account Domain:  WIN-R9H529RIO4Y  Logon ID:  0x4b842  Privileges: SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege,4672,0,16384,4,0,0,3.60E+16,3428,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 19:13,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:  Security ID:  LocalService Account Name:  LocalService  Account Domain:  WIN-R9H529RIO4Y  Logon ID:  0x4b842  Privileges: SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege,4672,0,49152,4,0,0,3.60E+16,3427,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 19:12,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:  Security ID:  NetworkService Account Name:  NetworkService  Account Domain:  WIN-R9H529RIO4Y  Logon ID:  0x4b842  Privileges: SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeSystemEnvironmentPrivilege SeImpersonatePrivilege,4672,0,16384,4,0,0,3.60E+16,3426,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 18:56,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,3425,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 18:55,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Successfully scheduled Software Protection service for re-start at 2121-01-30T02:46:22Z. Reason: RulesEngine.,16384,0,16384,4,0,0,3.60E+16,3424,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 18:46,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,3423,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 18:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.,15,,0,4,0,,3.60E+16,3422,SecurityCenter,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:46,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user1   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user1   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,0,,3.60E+16,3421,SecurityCenter,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  rootkit   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  rootkit   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,1,,3.60E+16,3420,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user1   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user1   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,1,,3.60E+16,3419,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  strangelove   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  strangelove2   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,1,,3.60E+16,3418,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user1   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user1   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,1,,3.60E+16,3417,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user1   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user1   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,3,,3.60E+16,3416,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Logging/Recovery,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  rootkit   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  rootkit   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,3,,3.60E+16,3415,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Logging/Recovery,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user1   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user1   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,1,,3.60E+16,3414,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user2   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user2   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,3,,3.60E+16,3413,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,Logging/Recovery,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Subject:   Security ID:  XXXX SID   Account Name:  user2   Account Domain:  -   Logon ID:  0x0 Logon Type:  3 Account For Which Logon Failed:   Security ID:  XXXX SID   Account Name:  user2   Account Domain: Failure Information:   Failure Reason:  Unknown user name or bad password. Status:   0xc000006d Sub Status:  0xc000015b Process Information:,4625,,0,4,1,,3.60E+16,3412,ESENT,,Application,,,DESKTOP-8OGP4P6,,2/22/21 17:45,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,Info,General,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Account Name user1 blahblah,4625,0,16384,4,0,0,3.60E+16,3411,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 17:18,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
Offline downlevel migration succeeded.,16394,0,49152,4,0,0,3.60E+16,3410,Microsoft-Windows-Security-SPP,e23b33b0-c8c9-472c-a5f9-f2bdfea0f156,Application,0,0,DESKTOP-8OGP4P6,,2/22/21 17:17,,,Application,System.UInt32[],System.Diagnostics.Eventing.Reader.EventBookmark,Information,,,System.Collections.ObjectModel.ReadOnlyCollection`1[System.String],System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]
